id,time,latitude,longitude
29,2018-10-02 17:16,59.3281795,18.073057
29,2018-10-02 17:17,59.3296267,18.0710511
29,2018-10-02 17:18,59.3314023,18.0722957
29,2018-10-02 17:19,59.3342101,18.0710907
29,2018-10-02 17:20,59.3344011,18.067901
30,2018-10-02 17:10,57.72882843,12.00655464
30,2018-10-02 17:11,57.72473233,12.00833658
30,2018-10-02 17:12,57.72225203,12.00553631
30,2018-10-02 17:13,57.7163341,11.9929662
30,2018-10-02 17:14,57.72574712,11.97940423
30,2018-10-02 17:15,57.72428701,11.96093753
30,2018-10-02 17:16,57.7173154,11.9489024
30,2018-10-02 17:17,57.7091722,11.9211748
30,2018-10-02 17:18,57.7088705,11.9054681
30,2018-10-02 17:19,57.70766473,11.8903406
30,2018-10-02 17:20,57.70995869,11.89360912
31,2018-10-02 17:10,59.3942434,17.8991118
31,2018-10-02 17:11,59.3942434,17.8991118
31,2018-10-02 17:12,59.3945005,17.8974505
31,2018-10-02 17:13,59.3942434,17.8991118
31,2018-10-02 17:14,59.3945005,17.8974514
31,2018-10-02 17:15,59.394501,17.8974512
31,2018-10-02 17:16,59.3945006,17.8974514
31,2018-10-02 17:17,59.3945038,17.8974312
31,2018-10-02 17:18,59.3945003,17.8974497
31,2018-10-02 17:19,59.3944929,17.8974441
31,2018-10-02 17:20,59.3945017,17.8974508
32,2018-10-02 17:10,59.620765644773385,17.82110218486531
32,2018-10-02 17:11,59.62081314819028,17.82101077057938
32,2018-10-02 17:12,59.62088056677422,17.82100494983309
32,2018-10-02 17:13,59.620837509345705,17.820953955287337
32,2018-10-02 17:14,59.62085188367085,17.8209684811003
32,2018-10-02 17:15,59.62085001409518,17.82096185680409
32,2018-10-02 17:16,59.620750416282704,17.821173107128924
32,2018-10-02 17:17,59.620838445757016,17.820911529987782
32,2018-10-02 17:18,59.62072804312104,17.821032708828838
32,2018-10-02 17:19,59.62081225557063,17.82107444348963
32,2018-10-02 17:20,59.62081246300575,17.821039271932683
33,2018-10-02 17:10,57.7259574,11.888927
33,2018-10-02 17:11,57.7259142,11.8890259
33,2018-10-02 17:12,57.7259631,11.8891906
33,2018-10-02 17:13,57.7259607,11.8889345
33,2018-10-02 17:14,57.7259521,11.888943
33,2018-10-02 17:15,57.7259726,11.8889019
33,2018-10-02 17:16,57.7259944,11.8889329
33,2018-10-02 17:17,57.7259798,11.8888743
33,2018-10-02 17:18,57.72598,11.8888746
33,2018-10-02 17:19,57.726450443056585,11.889263035063973
33,2018-10-02 17:20,57.7259704,11.8888837
34,2018-10-02 17:10,59.41394935,17.84628849
34,2018-10-02 17:11,59.41394925,17.84629362
34,2018-10-02 17:12,59.41394974,17.8462981
34,2018-10-02 17:13,59.41395148,17.84630064
34,2018-10-02 17:14,59.41395035,17.84630229
34,2018-10-02 17:15,59.41394944,17.84630503
34,2018-10-02 17:16,59.41394895,17.84630735
34,2018-10-02 17:17,59.41394746,17.84630781
34,2018-10-02 17:18,59.4139459,17.84630947
34,2018-10-02 17:19,59.41394524,17.84631139
34,2018-10-02 17:20,59.4139458,17.84631153
35,2018-10-02 17:10,59.65074608,17.93082187
35,2018-10-02 17:11,59.65084012,17.93095758
35,2018-10-02 17:12,59.65084085,17.93096287
35,2018-10-02 17:13,59.650841,17.93096495
35,2018-10-02 17:14,59.65084264,17.93097039
35,2018-10-02 17:15,59.65102354,17.93101638
35,2018-10-02 17:16,59.65100948,17.9310519
35,2018-10-02 17:17,59.65100506,17.93106315
35,2018-10-02 17:18,59.65100048,17.93107484
35,2018-10-02 17:19,59.65099806,17.93108251
35,2018-10-02 17:20,59.65099553,17.93109066
36,2018-10-02 17:10,59.3828143,17.9174202
36,2018-10-02 17:11,59.3828143,17.9174202
36,2018-10-02 17:12,59.3828236,17.9174178
36,2018-10-02 17:13,59.3828258,17.9174143
36,2018-10-02 17:14,59.3828296,17.9174072
36,2018-10-02 17:15,59.3828299,17.9174073
36,2018-10-02 17:16,59.3827726,17.9177537
36,2018-10-02 17:17,59.3828299,17.9174073
36,2018-10-02 17:18,59.3828299,17.9174073
36,2018-10-02 17:19,59.3828299,17.9174073
36,2018-10-02 17:20,59.3828312,17.9173811
37,2018-10-02 17:10,59.6168133,17.8352089
37,2018-10-02 17:11,59.6168134,17.8352098
37,2018-10-02 17:12,59.6168147,17.8352095
37,2018-10-02 17:13,59.6168138,17.8352094
37,2018-10-02 17:14,59.6168079,17.8352194
37,2018-10-02 17:15,59.6168078,17.8352193
37,2018-10-02 17:16,59.6168099,17.8352154
37,2018-10-02 17:17,59.616809,17.8352185
37,2018-10-02 17:18,59.6168133,17.8352087
37,2018-10-02 17:19,59.6168296,17.835212
37,2018-10-02 17:20,59.6168277,17.8352114
38,2018-10-02 17:10,59.650719892654585,17.930987680439895
38,2018-10-02 17:11,59.650719892654585,17.930987680439895
38,2018-10-02 17:12,59.650719892654585,17.930987680439895
38,2018-10-02 17:13,59.6507116,17.9309972
38,2018-10-02 17:14,59.6507005,17.9310046
38,2018-10-02 17:15,59.6507113,17.9310009
38,2018-10-02 17:16,59.6507113,17.9310009
38,2018-10-02 17:17,59.6507113,17.9310009
38,2018-10-02 17:18,59.6507432,17.9310447
38,2018-10-02 17:19,59.6507526,17.9310583
38,2018-10-02 17:20,59.6507526,17.9310583
39,2018-10-02 17:10,59.3995208,13.5782206
39,2018-10-02 17:11,59.3995205,13.5782204
39,2018-10-02 17:12,59.3995204,13.57822055
39,2018-10-02 17:13,59.3995204,13.5782207
39,2018-10-02 17:14,59.3995203,13.5782206
39,2018-10-02 17:15,59.3995253,13.5781921
39,2018-10-02 17:16,59.3995205,13.5782208
39,2018-10-02 17:17,59.3995207,13.5782206
39,2018-10-02 17:18,59.39952,13.5781858
39,2018-10-02 17:19,59.3995208,13.5782201
39,2018-10-02 17:20,59.3995248,13.5782172
40,2018-10-02 17:10,59.342959,18.0361997
40,2018-10-02 17:11,59.3400691,18.0388548
40,2018-10-02 17:12,59.3374978,18.0420459
40,2018-10-02 17:13,59.3356967,18.0514966
40,2018-10-02 17:14,59.3351862,18.0570413
40,2018-10-02 17:15,59.3360969,18.0615049
40,2018-10-02 17:16,59.3373914,18.0619478
40,2018-10-02 17:17,59.3395209,18.0600214
40,2018-10-02 17:18,59.3407396,18.065697
40,2018-10-02 17:19,59.3380558,18.0690131
40,2018-10-02 17:20,59.33733,18.0704628
41,2018-10-02 17:10,59.3309989,18.0664168
41,2018-10-02 17:11,59.33079466728613,18.06667454229721
41,2018-10-02 17:12,59.3307847823972,18.06657639318404
41,2018-10-02 17:13,59.33075733861507,18.066567535659537
41,2018-10-02 17:14,59.33074942794795,18.066570799812
41,2018-10-02 17:15,59.330720054517656,18.06654234361537
41,2018-10-02 17:16,59.33062973383494,18.066840280664778
41,2018-10-02 17:17,59.33063006642976,18.06684654900434
41,2018-10-02 17:18,59.33067440733677,18.06683195436229
41,2018-10-02 17:19,59.33072392721191,18.066798623863026
41,2018-10-02 17:20,59.33075768993648,18.06678689110586
42,2018-10-02 17:10,59.3123517,18.1543811
42,2018-10-02 17:11,59.3101984,18.1340944
42,2018-10-02 17:12,59.3035524,18.1125443
42,2018-10-02 17:13,59.301092,18.1052165
42,2018-10-02 17:14,59.3015592,18.1011872
42,2018-10-02 17:15,59.30155919769934,18.10118710835396
42,2018-10-02 17:16,59.3015592,18.1011871
42,2018-10-02 17:17,59.30162339056877,18.101253528930968
42,2018-10-02 17:18,59.3016234,18.1012535
42,2018-10-02 17:19,59.3016243,18.1013341
42,2018-10-02 17:20,59.3016413,18.1012932
43,2018-10-02 17:10,59.3625021,17.875277
43,2018-10-02 17:11,59.3624743,17.8753375
43,2018-10-02 17:12,59.3624889,17.8752438
43,2018-10-02 17:13,59.3624723,17.8753522
43,2018-10-02 17:14,59.3625312,17.8753271
43,2018-10-02 17:15,59.3624779,17.8751896
43,2018-10-02 17:16,59.3625406,17.8752821
43,2018-10-02 17:17,59.3624839,17.8752853
43,2018-10-02 17:18,59.362466,17.8752206
43,2018-10-02 17:19,59.3623824,17.8751098
43,2018-10-02 17:20,59.3624179,17.8750354
44,2018-10-02 17:10,59.34000434,18.03684618
44,2018-10-02 17:11,59.33671982,18.0342582
44,2018-10-02 17:12,59.33319813,18.0318684
44,2018-10-02 17:13,59.33104884,18.02805256
44,2018-10-02 17:14,59.33007982,18.02752152
44,2018-10-02 17:15,59.32994968,18.02973814
44,2018-10-02 17:16,59.33175804,18.03109424
44,2018-10-02 17:17,59.33213835,18.02959864
44,2018-10-02 17:18,59.33193986,18.02435534
44,2018-10-02 17:19,59.33197207,18.02816383
44,2018-10-02 17:20,59.33202132,18.02986682
45,2018-10-02 17:10,59.39692071,17.88545976
45,2018-10-02 17:11,59.39690466,17.88541853
45,2018-10-02 17:12,59.3970351,17.88538055
45,2018-10-02 17:13,59.3969306,17.8854125
45,2018-10-02 17:14,59.39692064,17.88538987
45,2018-10-02 17:15,59.39691721,17.88539733
45,2018-10-02 17:16,59.3968996,17.8854025
45,2018-10-02 17:17,59.3968994,17.8854035
45,2018-10-02 17:18,59.3968989,17.8854014
45,2018-10-02 17:19,59.3968989,17.8854024
45,2018-10-02 17:20,59.39691476,17.88538972
46,2018-10-02 17:10,63.19843889512382,14.498078570279889
46,2018-10-02 17:11,63.198423553473766,14.49808294838873
46,2018-10-02 17:12,63.198405226178586,14.498071546002382
46,2018-10-02 17:13,63.19840289942076,14.498045701754474
46,2018-10-02 17:14,63.19843241511573,14.498075413747545
46,2018-10-02 17:15,63.19842913500659,14.49807634615328
46,2018-10-02 17:16,63.19843680046971,14.498101175485974
46,2018-10-02 17:17,63.19841339596381,14.49808448855814
46,2018-10-02 17:18,63.19843576209794,14.49809202876775
46,2018-10-02 17:19,63.19842810737509,14.498063998560523
46,2018-10-02 17:20,63.198464846284814,14.498044238925113
47,2018-10-02 17:10,59.342731,18.050792
47,2018-10-02 17:11,59.3431257,18.050927
47,2018-10-02 17:12,59.3428273,18.0442856
47,2018-10-02 17:13,59.3426738,18.039068
47,2018-10-02 17:14,59.34331906,18.03761911
47,2018-10-02 17:15,59.3436182,18.0371377
47,2018-10-02 17:16,59.3436198,18.0371413
47,2018-10-02 17:17,59.3453641,18.0362173
47,2018-10-02 17:18,59.3451152,18.0401654
47,2018-10-02 17:19,59.34653197,18.04016241
47,2018-10-02 17:20,59.3505167,18.043502
48,2018-10-02 17:10,59.64459395030222,17.93414021923406
48,2018-10-02 17:11,59.64459395030222,17.93414021923406
48,2018-10-02 17:12,59.6453047,17.9328832
48,2018-10-02 17:13,59.6453047,17.9328832
48,2018-10-02 17:14,59.64459395030222,17.93414021923406
48,2018-10-02 17:15,59.64459395030222,17.93414021923406
48,2018-10-02 17:16,59.64459395030222,17.93414021923406
